# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.235711712    0.978664170    0.978674948    0.627107869
    5.245720721    0.952611628    0.952617727    0.631647714
    5.255729730    0.926011771    0.926014249    0.626499928
    5.265738739    0.906632208    0.906631688    0.613613901
    5.275747748    0.895289167    0.895285668    0.598252253
    5.285756757    0.887390932    0.887384656    0.587073354
    5.295765766    0.877258575    0.877250954    0.585343741
    5.305774775    0.860855216    0.860848602    0.595886695
    5.315783784    0.835592703    0.835588120    0.619530676
    5.325792793    0.800938886    0.800934177    0.655617565
    5.335801802    0.760069113    0.760060771    0.701467492
    5.345810811    0.718856924    0.718843849    0.750814479
    5.355819820    0.682769272    0.682753564    0.793556072
    5.365828829    0.654748344    0.654733262    0.819814538
    5.375837838    0.635024157    0.635012364    0.825796299
    5.385846847    0.622366167    0.622358988    0.814243631
    5.395855856    0.615949595    0.615946805    0.790662597
    5.405864865    0.616081595    0.616081805    0.762066789
    5.415873874    0.623014336    0.623015882    0.736737849
    5.425882883    0.635908869    0.635910999    0.722040615
    5.435891892    0.653506850    0.653510614    0.722812057
    5.445900901    0.675279539    0.675287200    0.741592078
    5.455909910    0.701920358    0.701933382    0.779045670
    5.465918919    0.735164571    0.735181795    0.833732337
    5.475927928    0.776094977    0.776111743    0.901842197
